symbol,name_jp,market,score_0to7,annual_last1_yoy,annual_last2_cagr,q_last_pretax_yoy,q_last_revenue_yoy,q_last_ok_20_10,q_seq_ok,q_accelerating,q_improving_margin,notes,digest
5945.T,天龍製鋸,スタンダード,2,0.20771001150747992,-0.053904894406861414,-0.11079943899018233,0.00701219512195122,False,False,True,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし,
5994.T,ファインシンター,スタンダード,2,0.27913279132791335,,-2.914285714285714,0.0486383182035356,False,False,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし,
6059.T,ウチヤマホールディングス,スタンダード,2,-0.5248107653490328,,0.56,0.018330787390640188,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達,
9565.T,ＧＬＯＥ,グロース,2,12.0,-0.7606911567305539,-5.444444444444445,-0.0599250936329588,False,False,True,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし,
1951.T,エクシオグループ,プライム,1,0.17837603596771578,0.1350437444943895,0.0676077265973254,0.10512299166766335,False,True,False,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 経常成長の加速なし; 経常利益率のYoY改善なし,
2737.T,トーメンデバイス,プライム,1,0.18926325971304214,0.0581083410957659,-0.1751930501930502,-0.004859747681900356,False,False,True,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし,
2768.T,双日,プライム,1,0.07810483035586224,-0.06581557812736649,-0.21607692791150776,-0.03991811504291426,False,False,False,False,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし,
3040.T,ソリトンシステムズ,プライム,1,-0.23246707013171952,-0.010724782380506448,-0.03802281368821293,0.039828585833123265,False,False,True,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし,
3904.T,カヤック,グロース,1,-0.6262042389210019,-0.43443117516020413,-0.8613861386138614,0.09596625362509886,False,False,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし,
4416.T,Ｔｒｕｅ　Ｄａｔａ,グロース,1,-0.20967741935483875,-0.18071196962708602,-0.3181818181818182,0.07894736842105263,False,False,True,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし,
5242.T,アイズ,グロース,1,-0.09523809523809523,-0.48269386838853645,-1.0,-0.08480565371024736,False,False,True,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし,
5884.T,クラダシ,グロース,1,-4.043478260869565,-0.3601900867084046,-5.0,0.014965986394557823,False,False,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし,
5958.T,三洋工業,スタンダード,1,-0.14349943799175724,0.07233362176995528,-0.5741758241758241,-0.07659303988558716,False,False,False,False,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし,
6574.T,コンヴァノ,グロース,1,-2.8285714285714283,,-4.283018867924528,0.5071428571428571,False,False,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし,
7096.T,ステムセル研究所,グロース,1,0.026378896882494063,0.19443152447792778,-0.4596774193548387,0.032448377581120944,False,False,False,False,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし,
2108.T,日本甜菜製糖,プライム,0,-0.3762486126526082,-0.24901803704723946,-0.5309597523219814,0.15097881469562885,False,False,False,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし,
4427.T,ＥｄｕＬａｂ,グロース,0,-0.2012987012987013,,-1.7850467289719627,-0.3033969288040949,False,False,False,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし,
5595.T,ＱＰＳ研究所,グロース,0,-2.0144927536231885,-0.19367822876868201,-3.2877358490566038,-0.3264659270998415,False,False,False,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし,
6182.T,メタリアル,グロース,0,-0.8605230386052304,-0.5341091720521948,-0.855072463768116,-0.04933920704845815,False,False,False,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし,
7409.T,ＡｅｒｏＥｄｇｅ,グロース,0,-0.32897862232779096,-0.027983511707900255,-0.9131652661064426,-0.1323529411764706,False,False,False,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし,
